Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
13689,3,1,2,0,1,niggas wonder why bitches be on that fucc a nigga shit cuz these niggas be on that she just another bitch shit 128175
13690,3,2,1,0,0,niggasbitches cheat cause mfs always think they gettin played
13691,3,1,2,0,1,niggaz been making trash lately well not everybody but some lol
13693,3,0,3,0,1,niggaz irrational these daysquick to jump bad bout a bitch
13694,3,0,3,0,1,niggaz retweet bitch ass niggaz but wont retweet a real nigga
13696,6,0,5,1,1,night bitches 9996
13697,3,1,2,0,1,night niggers
13698,3,0,0,3,2,nike dc is trash
13699,3,0,3,0,1,nikki minaj is proof that natural is better  minimal is best  some of yall hoes be overdoing it
13700,9,2,7,0,1,nikko a gay bitch
13701,3,0,3,0,1,nile im really sad that i dont have enough friends to ever be called a pack of niggers with thats my fuckin dream
13702,3,0,2,1,1,nino brown oh das me nino brown on yall hoes
13703,3,0,3,0,1,nippin these clarke motel bitchesthey get free pizza every day and dont tip shit also never give us any business game is over
13704,3,0,1,2,2,nipple banana monkey
13705,3,1,2,0,1,no i dont love these hoes and fuck these niggas fuckem
13706,6,0,5,1,1,no bitch i dont have anything to hide i just dont like people looking through my phone
13707,3,1,2,0,1,no bitch you slut  chill
13708,3,0,1,2,2,no cuz redskins are dumpster juice game of the week still the best rivalry in sports
13709,3,0,3,0,1,no face no trace pussy boys snatch
13710,3,0,3,0,1,no fucks given about the nfl draft its baseball season bitch
13711,3,0,1,2,2,no girls no hoes just me myself and i
13712,4,3,1,0,0,no halfbreed spic has any right to say anything to any anglo ever and should be killed for doing so
13713,3,0,3,0,1,no hoe shit tho i was bout to say perro got butt naked bitches doing dishes
13714,3,0,3,0,1,no i dont own the pussy i just sample it
13715,3,0,3,0,1,no less than 3 bad bitches in my bed at a time
13716,3,0,3,0,1,no matter how hard you try to be rude mfs they keep talking to you like bitch do i know you
13717,3,0,3,0,1,no more snapchat selfies no more instagram selfies no more nothing i will not be a bad bitch a week man what am i going to do 128546128299
13718,3,0,3,0,1,no more hoes n oz
13719,3,0,0,3,2,no more speculation no more mock drafts its finally draft day bortleskombat stormwarning builtbyucf chargeon
13720,6,0,6,0,1,no need to tweet these bitches know my status
13721,3,0,3,0,1,no nigga a leave a chick with some good pussy unless he just paper chasin
13722,3,0,3,0,1,no officer i wasnt drunk driving i was swerving on them hoes
13723,3,0,3,0,1,no one can take your woman they can only take your hoe
13725,3,2,0,1,0,no one goes into psychiatry to help people those people are all immoral everyone who works in that field is pure trash
13726,3,0,0,3,2,no one has even eaten a twinkie in like decades
13727,3,0,2,1,1,no one understands how much it pisses me off when people use the word retard
13728,3,2,1,0,0,no police department that hires gypsies halfbreeds and nigglets should be trusted
13729,3,0,3,0,1,no saving hoes
13730,3,0,3,0,1,no sex bitch i only want the neck bitch
13731,3,0,3,0,1,no skimp shit here bitch
13732,3,0,2,1,1,no sleep sleep is for pussies
13733,3,0,3,0,1,no summer school 128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515128515 eat a dick school im done with your bitch ass 
13734,3,1,2,0,1,no thanks lady you look like you just got off the white trash train id rather not catch a disease kthxbai
13735,3,2,1,0,0,no these are only whites pieswell do you have any negro pies
13736,3,0,3,0,1,no this bitch murda94 did not yell down the steps to tell me dont eat her damn chicken128514128514 tf
13737,3,0,3,0,1,no this little hood bitch did not just try to take me to task for joking with my niece about not being a lesbian ch gtgt
13738,3,0,3,0,1,no time for bitch niggas
13739,3,0,2,1,1,no time for chasing after someone is like turning up off wine coolers you look like a bitch when you really think about it lol
13740,3,0,3,0,1,no way all u niggers are employees of the month
13741,3,1,2,0,1,no wealth doesnt insulate from being called nigger but still does improve empirical quality of life outcomes phenomenally dale
13742,3,0,3,0,1,no wonder these ppl that call themselves niggas amp thugs able to convince their hoes false ideas about men like me in our intellectual dress
13743,3,0,3,0,1,no a dog like that needs bitches and he aint ever gonna get bitches with that on him 128530128548
13744,3,2,1,0,0,no its wrong to try to change faggotsgt there is no therapy so tcot should understand and sympathize like they are retardsgt
13745,3,0,3,0,1,no shes gonna sit tf down amp text her hoes shes not gonna care about what youre doing
13746,3,0,1,2,2,noap not taking them maca root pills making my vagina do the wop
13747,3,1,2,0,1,nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck 128514128514128514 fucknigga
13748,3,0,3,0,1,nobody ever got famous by being a whiny bitch either change the things that make you unhappy or be a whining turdfarmer
13749,3,0,0,3,2,nobody gives me a trophy cause im old and colored favstartweets160
13750,3,0,3,0,1,nobody is going to say anything about how unloyal sterlings side bitch is
13751,3,0,3,0,1,nobody on planet earth more protective than bull dykes
13752,3,0,3,0,1,nobody should ever have sex with a dirty dick or pussy that says a lot about you if you fuck em knowing they smell like chitlings
13753,3,0,3,0,1,nobody wit me im on all alone shit so dont think im actin funny when im in my zone bitch
13754,3,0,3,0,1,none of my bitches can stay over
13755,3,2,1,0,0,none of us went to these prestigious establishments so were clearly not as superior as these fucking retards
13756,6,0,5,1,1,nooo not sailor moon and squad in the club w all my bitches lookin good tcos6yj748if1
13757,6,0,0,6,2,nope its just yellow otl
13758,3,0,3,0,1,norbit mad as a bitch lmfaooooooo 128514128514
13759,3,0,0,3,2,norwalk ghetto af lol all of a sudden everyone a dodger and raider fan
13760,3,0,0,3,2,nose goes on taking out the trash this time 128586  phi
13761,3,0,2,1,1,not us bitches 128514128514128514128514128514
13762,3,0,3,0,1,not 1 bit of courtesy from any of these bainbridge isl ferry riders fuck em next time i think s gonna break down paybacks a bitch
13763,3,0,3,0,1,not all females constantly tweet about their boyfriends but i wish death on the ones that do tired of you and him bitch
13764,3,2,1,0,0,not all straight men  i am frustrated unlike on okcupid queer folks don8217t have the ability to block tcohbf2xza0ke
13765,3,0,3,0,1,not a cloud in sight too pretty to ho to work iwanttoplay
13766,3,1,2,0,1,not a fan of her guess im the minorityrt  beyonc233 ratchet ass is trash youre the anti christ kfromtheg
13767,3,0,2,1,1,not a neanudda bitch d
13768,3,0,1,2,2,not a word on jihadi stream about the kurdish female suicide bomber in kobane that story undermines their mythology on several levels
13769,3,0,3,0,1,not about to play these games with this bitch
13770,3,0,1,2,2,not allowed to play flappy bird around grandma because she swears at me to stop swearing lol
13771,3,1,2,0,1,not associate but ya nicca
13772,3,1,2,0,1,not eating pussy is unamerican
13773,3,0,3,0,1,not even 20 and ive already smoked out 2 countries bitch i do what the fuck i want
13774,3,0,3,0,1,not even sweating these hoes 128524128588
13775,3,0,3,0,1,not every girl likes a sweet ass emoji ass nigguh some girls like a you sexy af ass nigguh
13776,3,0,3,0,1,not finna play with the bitches lmao
13777,3,1,2,0,1,not going to put up a red equals sign on my facebook because im not a faggot but im all for marriage equality prop8
13778,6,1,3,2,1,not just exist but contribute and contribute to things they themselves enjoy that often its a queer person behind those products
13779,3,1,2,0,1,not my fault yo bitch wanna flip me
13780,3,0,2,1,1,not one bitch is texting me right now 3000 followers 22 inch rims 60 inch tv and straight ass teeth but 0 text messages ima kill myself
13781,6,2,3,1,1,not protected in the state of utah there is no fear of queer couples forcing churches to marry them they do not legally have to do so
13782,3,1,0,2,2,not really sure how to describe whats happening here eurotrash    vip room tcowts6nm3egc
13783,3,0,0,3,2,not sure why teabaggers would care about nelson mandela being that hes one of them if you know what i mean teaparty tcot
13784,3,0,3,0,1,not sure why someone would put my pictures on a escort website i aint selling pussy
13785,3,0,0,3,2,not that i plan on dying soon but im totally going to write kenobi in as my sole heir hes the only thing locally under 94 i can trust
13786,3,0,3,0,1,not the type to take it slow turn a good girl into a hoe spookyblack
13787,3,0,3,0,1,not to call you a bitch  but they gone hate on my bitches
13788,3,0,2,1,1,not to sound like a total bitch but im tired of peoples kids and the back to school pics128530 we aint post pics on the back to college day
13789,3,0,3,0,1,not trash just plain as fuck for 225 and come on no elephant print on a 3
13790,3,0,3,0,1,not truekimchanel every man has hoes bye
13791,3,2,0,1,0,not trying to follow any spooks no offense 
13792,3,0,0,3,2,not ya grandma brownies wink wink tcopzpi8ruq4f
13793,3,0,0,3,2,note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeingtidyterroristtcosb3u1xpeg4
13794,3,0,0,3,2,note khorasan is the old arabic name for parts of iran afghanistan not an invention of modern jihadis justsayin
13795,3,0,1,2,2,nothing good on tv and the  are eating their balls 3 innings in great
13796,3,0,3,0,1,nothing is too spicy and if it is1 stop being a fucking bitch2 eat more of it3 cry you fucking pussy
13797,3,0,0,3,2,nothing more yokel msu fan than to constantly reassess izzo aka our only consistent winner since d daugherty or biggie flipping munn
13798,3,0,1,2,2,nothing says teabagger like a millionaire complaining that they are broke huh hillaryclinton hillary2016 give me a break lol p2
13799,3,0,3,0,1,nothing worse than a baby bitch pussy go fly a kite
13800,3,0,3,0,1,notice i didnt tweet bytches bytch is different from bitch my logic and it werks
13801,3,1,2,0,1,notice i dont make music for niggas that dont get pussydrakelordknows
13802,3,0,0,3,2,now i am seeing chatter among jihadi fans taking credit for an alledged kidnapping of a frenchman in algeria france
13803,3,0,3,0,1,now i could say my name butttttt ya bitch already knows it 127926
13804,3,0,3,0,1,now i dont even want to do anything son of a bitch
13805,3,0,3,0,1,now i seperate from niggas i dont trust niggas that aint starve wit me and all the bitches i didnt fuc 
13806,3,0,0,3,2,now im gook boy shawty tcolaaahstyeb
13807,3,0,0,3,2,now im listening to lil spook getting the good kinda sad imma be single this fall i know youll getting annoyed with me on your tl but aye
13808,3,0,3,0,1,now unfollowing  lol 8220 my pussy been turned off lately i wont be fucking no time soon forever dry8221
13809,3,1,2,0,1,now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin
13810,3,0,3,0,1,now a days hoes be twerkin for new weave
13811,6,0,5,1,1,now a neighborhood nigga like me aint supposed to get no pussy like this
13812,3,0,2,1,1,now all the hoes bout to post the saints lost but im still cute pics on the gram 128514128514128514
13813,3,0,3,0,1,now da heat fans bacc yall niccas kill me aint tweeted shit all damn game
13814,3,0,3,0,1,now dont you hate them ol lyin ass hoes smilin in ya face wearin her best friends clothes
13815,3,0,0,3,2,now infuriated jihadis are putting out murder requests on saudi fighter pilots who participated in the bombings in syria isis
13816,6,1,5,0,1,now my side bitch my main bitch bc my main hoe aint feeling me no mo no mo
13817,3,0,3,0,1,now my side bitch my main bitch cause my main bitch aint feelin me no moe
13818,3,0,2,1,1,now niccas wont haircuts
13819,3,0,3,0,1,now put ya ass on this dicc let me know you that baddest lit bitch
13821,4,0,4,0,1,now that nicki minaj said fuck skinny bitches watch all these fat bitches come outta no where its time to play
13822,3,0,3,0,1,now thats how you let the beat build bitch  thats my ish as i hit the kill switch
13823,3,0,3,0,1,now the bitch tryin to do vids too gurl sit cho ass down
13824,3,0,3,0,1,now they cheating bitch yall defense sad as the fuck they about to cheat
13825,3,0,3,0,1,now this new bitch acting dumb tryna correct my every word
13826,3,0,3,0,1,now when i put this pussy on vivian she bet not be playing 128514128557128527
13827,3,0,3,0,1,now youre drinking till youre unconscious feel me when you get a fine bitch
13828,3,0,0,3,2,now the jihadi networks waking up amp claiming raqqa radio 8220confirmed8221 two planes shot down amp 1 pilot captured isis syria
13829,3,0,3,0,1,nower days the defenition of a bad bitch is how good her pussy is 
13830,3,1,2,0,1,nuggas be to obsessed with the homies like the cant bag bitches
13831,3,0,3,0,1,nuh uh still counts i8217m only a hoe on twitter bae
13832,3,0,3,0,1,nuke town that pussy
13833,3,0,3,0,1,nyomi banxxx and skin diamond the last of the good ebony porn bitches
13835,6,0,6,0,1,og old faced hunnids with a young hoe
13836,3,0,3,0,1,ogs love too see a yung nicca come up
13837,3,0,0,3,2,oh no  are you saying the democrats lost the teabagger vote lmao bobble head morningjoe
13838,3,1,2,0,1,ohhgt whine whine whine says my faggot ass steroid cream forgiving giantsgt is busterposey takin shot from barrybonds is that it
13839,3,0,3,0,1,okc nigguh
13840,3,0,3,0,1,omg  im high as a bitch  128514
13841,3,2,1,0,0,omg   ugly faggot your a bad mother you should kill yourself like robin williams
13842,3,0,3,0,1,omgbay have yall ever met a dyke who didnt have a kid
13843,3,0,3,0,1,omg nothing in life has made me softer than fuck me with your nigger dick
13844,3,0,3,0,1,omg 8220 when yo side bitch find the gift you bought for ya girl tcoinzezv9a1n8221 lmfaoooooooo
13845,3,0,2,1,1,omg this bitch on the tico wont stfu already
13846,3,0,3,0,1,omggt i was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies game6 torturebaseball
13847,3,1,2,0,1,omggggg nigga said jerry  black bitch
13848,3,1,2,0,1,on sight bitch i bet not see you in the streets  trash ass nigga
